3786,"Binoculars, 8 x 21",35 x 10,20 x 6 ,10 x 7,ABS / Aluminium / Rubber
3788,Wooden ballpen. ,23 x 10,,1 x 14,Metal / Bamboo
3789,"Binoculars, 8 x 22",35 x 20,30 x 10 ,11 x 8,ABS / Rubber
3801,Polyester 600D document bag. ,160 x 100,,39 x 28,Polyester 600D
3804,Bamboo ballpen.,50 x 20,,1 x 14 cm,Metal / Bamboo
3808,Aluminium ballpen with blue ink. ,23 x 20,50 x 7 ,1 x 14,Aluminium / Metal
3826,Cotton sun hat,70 x 40,,25 x 13,Cotton
3832,Metal ballpen with rubber tip.,45 x 20 ,,1 x 14,Aluminium / Metal / Rubber
3836,Shoe polish set in deluxe PU case,60 x 20,,7 x 17,Wood / PU / Cotton / Plastic / Wax
3853,Plastic travel tooth brush,50 x 12,,10 x 2,Nylon / PS
3854,Large sports bag ,120 x 80 ,,65 x 36,Polyester 600D
3857,Stylus for a capacitive screen.,40 x 10,,1 x 9,ABS / Rubber
3858,Pair of foam ear plugs.,30 x 10,,2 x 7,Polyester / PP / Sponge
3859,Foldable (3x mag) binoculars ,50 x 20,,10x 9,Plastic / Paper 350 gr
3865,Charles Dickens ballpen. ,30 x 20 ,,18 x 4,Copper / Paper
3868,Eight colour plastic ballpen. ,30 x 25 ,,2 x 14,ABS
3878,220ml Folding drinking cup. ,45 dia,,7 x 3,Aluminium / PET
3879,600ml Foldable drinking bottle.,25 x 16,,9 x 11,PE / PS
3880,Rubber tip suitable for capacitive screens.,18 x 9,,10 x 2,ABS / Iron / Silicone
3940,Oil-vinegar and salt-pepper holders.,50 x 20,,23 x 19,Glass / Tin
3951,Steel and glass salt and pepper mills.,26 dia,,7 x 14,Glass / Stainless steel / Ceramic
3953,Jute duffel bag. ,100 x 100,,23 x 45,Cotton / Jute 260 gr/m2
3956,Juggling ball,30 x 20,,5 x 5,Plastic / PP / PVC
3965,Anti stress ball ,25 dia,,Dia 6,PU Foam
3972,Jute and cotton beach bag. ,150 x 90,,37 x 20,Jute 375 gr/m2
3973,Three ball juggling set ,30 x 20,,5 x 5,Plastic / PVC / Cotton
3993,Ballpen with bamboo barrel,40 x 25,,1 x 14,ABS / Bamboo
4006,Multifunctional zipped neck pillow.,100 x 40,,58 x 11,Polyester 190T / Polyester 100% / Microfleece 180g/m2
4011,Automatic umbrella ,120 x 80,,90 x 104,Metal / Polyester 190T / Multiplex
4032,Plastic twist action ballpen. ,45 x 24,,1 x 14,ABS
4050,Desk calculator,50 x 20,35 x 15,20 x 11,ABS / Glass / LCD / Glass
4055,Foldable nylon umbrella,120 x 80,,95 x 25,Metal / Polyester 190T
4058,Umbrella ,120 x 80,,130 x 100,Metal / Polyester 190T
4060,Plastic ballpen with black ink.,45 x 24,,2 x 14,ABS
4064,Umbrella,140 x 90 ,,103 x 83,Metal / Polyester 190T
4066,Golf umbrella,180 x 100,,130 x 103,Metal / Polyester 190T
4068,Umbrella with reflective border ,150 x 100,,102 x 90,Metal / Polyester 190T / Multiplex
4070,Classic umbrella,130 x 80 ,,103 x 90,Metal / Polyester 190T / Multiplex
4073,Plastic citrus squeezer. ,25 x 12,,14 x 12,PP
4087,Sports/golf umbrella ,140 x 100 ,,130 x 102,Metal / Nylon 210D
4088,Automatic umbrella ,110 x 70,,"98,5 x 83",Metal / Polyester 170T
4089,Storm-proof vented umbrella ,160 x 90 ,,130 x 100,Metal / Polyester 190T
4092,Folding umbrella,100 x 60 ,,90 x 35,Plastic / Iron / Polyester 190T
4096,Umbrella with silver underside,150 x 90,,104 x 83,EVA / Polyester 190T
4104,Telescopic umbrella ,180 x 100,,98 x 25,Plastic / Metal / Polyester 210T
4109,Plastic pizza cutter and bottle opener.,40 x 20,,6 x 13,PS
4118,"25"" Manual opening umbrella ",150 x 90,,113 x 91,Metal / Pongee 190T / Multiplex
4119,Charles Dickens umbrella,150 x 90,,114 x 90,Fibreglass / Leather / Metal / Rubber / Pongee 190T
4123,Nylon umbrella ,150 x 90,,105 x 90,Aluminium / Metal / Nylon / Pongee
4126,Phone armband with reflective trim.,50 x 12,,17 x 40,Neoprene / PVC / Velcro
4136,Double canopy umbrella ,150 x 90,,105 x 89,Metal / Nylon 190T / Multiplex
4141,Umbrella with automatic opening.,180 x 100,,102 x 84,Metal / Nylon / Polyester 190T / Multiplex
4142,Golf umbrella,180 x 100,,130 x 105,Wood / Metal / Nylon / Polyester 190T / Steel
4145,Classic umbrella ,100 x 80,,110 x 92,Plastic / Pongee 190T / Multiplex
4147,Classic umbrella ,110 x 80,,112 x 93,Metal / Pongee 190T / Multiplex
4154,"Bag hook, metal ",20 dia ,25 x 25,4 x 1,Metal / Rubber / Zinc alloy
4161,Lanyard and key holder,n/a,,80 x 3,Plastic / Metal / Polyester
4164,Lanyard with sliding PVC badge,40 x 8,,1 x 56,Plastic / Metal / Nylon / Polyester / PVC
4188,"Beach ball, 35cms deflated",130 x 65,100 x 50,Dia 26 cm,PVC
4199,Aluminium power bank. ,60 x 15 ,50 x 12,2 x 2,Aluminium
4200,Plastic power bank. ,60 x 15,,3 x 3,ABS
4213,Rollor® travel suit carrier. ,37 dia,,20 x 23,
4214,Rollor® travel tie carrier. ,21 dia,,2 x 11,
4223,Jute bag with a cotton front pocket.,260 x 140,,41 x 37,Cotton / Jute 325 gr/m2
4227,Protein shaker. 700ml,30 x 70,,10 x 22,PP / PE
4235,Clear safety glasses.,20 x 20,,16 x 6,PC
4290,Polyester micro mink anti-pilling blanket,70 x 35,,120 x 155,Polyester 100%
4290,Polyester (190gr/m2) blanket ,70 x 35,,120 x 155,Polyester 100%
4292,Tritan plastic water bottle. ,30 x 70,170 x 40,"7,8 x 25",PVC / Silicone / Tritan
4293,Tritan water bottle. ,30 x 30 ,,"7,2 x 28",PP / TPR / Tritan
4297,A4 Cork portfolio. ,140 x 80,100 x 70 ,31 x 24,Cork / Paper / PU
4312,Plastic ballpen with rubber tip and blue ink. ,40 x 15,,3 x 10,ABS / PS / PP / Silicone / PU Foam
4314,450ml Thermos flask.,30 x 60 ,,8 x 22,Rubber / PP
4338,"Cotton, 12oz beach bag. ",240 x 140,,34 x 55,Cotton / Polyester
4343,Polyester 600D document bag. ,200 x 100,200 x 45,28 x 38,Polyester 600D
4345,Polyester 600D beach bag. ,130 x 120,,36 x 40,600D/PVC
4353,Plastic wind up whirlabout. ,20 x 15,,12 x 7,ABS / PS
4388,Polyester 600D beach bag. ,100 x 90,160 x 120,39 x 45,Polyester 600D
4418,Plastic desk clock ,30 x 10,30 x 5,56 x 11,HIPS / LCD
4430,Cooking timer ,40 x 10,,6 x 2,ABS / LCD
4451,Wall clock ,70 x 30,,28 x 5,ABS / Paper / ABS / HIPS
4453,Pedometer with step counter (NOT calorie counter),20 x 15,,5 x 4,ABS / Iron / PC
4488,Calculator with rubber sides,40 x 15,,8 x 10,ABS / Rubber / LCD
4490,Plastic pill box,30 x 15,,"7 x 22,7 cm",PP
4492,Plastic pill box,15 x 15,,6 x 6,PP
4501,Plastic calculator,40 x 12,,6 x 11,ABS / LCD
4505,Plastic letter opener,45 x 10 ,53 x 13,7 x 5,PS / Steel
4532,Dynamo torch,50 x 25,,10 x 5,ABS / Nylon
4549,LCD water powered desk clock,25 x 25 ,,9 x 6,ABS / LCD
4557,Dynamo torch with solar panel,25 x 10,,9 x 5,Plastic / Nylon
4571,Plastic ballpen with blue ink. ,50 x 20,,1 x 14,ABS / AS
4578,Plastic wall clock.,60 x 30,,30 x 28,Glass / Metal / Paper / PP
4580,Metal ballpen & tube,50 x 10,30 x 20,3 x 15,Copper / Metal
4582,Cheese set ,70 x 50,,19 x 4,Stainless steel / Pinewood
4585,Polyester backpack,120 x 60  ,,33 x 41,Polyester 600D / Non Woven
4592,"Plastic, twist action ballpen with blue ink. ",40 x 20,,1 x 14,ABS / Chrome
4598,A5 Colouring book with 16 different designs. ,60 x 22,,15 x 21,Paper 140 gsm / Cardboard 250 gsm
4603,420ml Stainless steel mug ,45 x 40 ,,8 x 18,Stainless steel / Stainless steel / PP
4617,"Vacuum flask, 0.5 litre",rotary 140 x 100 1 colour maximum or 45 x 45 pad print up to 4 colours one side,,7 x 25,Stainless steel / Stainless steel / Plastic / Stainless steel
4652,Wooden cheeseboard,70 x 50,,25 x 2,Wood / Rubber / Stainless steel / ABS / Stainless steel
4657,Wooden cheeseboard ,70 x 50,,32 x 22,Wood / Corn / Wood / Stainless steel
4658,Mug with 0.4 litre capacity,130 x 70,50 x 45,9 x 12,Stainless steel / AS / Stainless steel / Plastic
4659,"Vacuum flask, 0.75 litre ",150 x 40,230 x 80,8 x 31,Stainless steel / Stainless steel / Plastic / Stainless steel / Nylon 600D
4665,Set of two steel mugs,30 x 30 ,,7 x 10,Stainless steel / Stainless steel / Stainless steel
4666,Travel set,rotary 130 x 80 mugs or 190 x 90 flask 1 colour Maximum or 30 x 30 mug or flask pad print up to 4 colours one side,,31 x 24,Stainless steel / Tin / Stainless steel / Plastic / Stainless steel
4668,"Vacuum flask, 1 litre capacity",45 x 45,230 x 100,8 x 33,Stainless steel / Plastic / Plastic / Stainless steel
4678,Stainless steel thermos set,190 x 90 flask or 130 x 80 mugs 1 colour rotary or 30 x 30 mugs/flask pad up to 4 colours   ,35mm x 40m on flask vertically or 25mm x 60mm on cups,27 x 19,Stainless steel / Plastic / Stainless steel
4680,Cocktail set ,40 x 30 ,,26 x 24,Paper / PP / Stainless Steel 304
4731,A4 Colouring book with 16 diferent designs.,70 x 30  ,,21 x 30,Paper 140 gsm / Cardboard 250 gsm
4756,500ml Vacuum flask ,190 x 100,35 x 35,7 x 24,Stainless steel / Plastic / Stainless steel
4759,"Bubble blower, 55ml",26 dia,,3 x 8,PP
4763,"Weather station, (not for the UK or Ireland) ",55 x 15,,17 x 9,ABS / LCD
4787,Digital weather station ,60 x 15,,12 x 9,Plastic / LCD
4789,Digital weather station ,50 x 30,,8 x 5,Plastic / LCD
4803,Head light with 8 LED lights,15 x 3,15 dia,8 x 6,ABS / LED
4807,Head light with 5 LED lights,20 x 7,,6 x 4,ABS / LED
4818,A4 Colouring book with 64 designs.,70 x 30  ,,21 x 30,Paper 140 gsm / Cardboard 250 gsm
4833,Torch with 12 LED lights ,17 x 13,,3 x 12,Aluminium / LED
4835,Torch with 17 LED lights,25 x 12,,4 x 14,Aluminium / Rubber / LED
4837,Torch with 14 LED lights,17 x 12 ,,3 x 13,Aluminium / Rubber / LED
4845,Key holder and metal torch,25 x 8 ,,2 x 11,Aluminium / Metal / LED
4850,Pen shaped screwdriver/torch,30 x 10,35 x 10 ,14 x 8,Aluminium / Cardboard / EVA
4853,Pen shaped screwdriver ,15 x 8,30 x 8,1 x 11,Aluminium / Steel
4856,Set of two bicycle lights ,30 x 12,20 x 6,8 x 6,ABS / Rubber
4859,Aluminium head torch ,30 x 6,,6 x 4,Aluminium
4861,Small metal pocket torch ,15 x 10 ,,2 x 5,Aluminium / Plastic / Metal
4867,Metal opener and LED light,25 x 10 ,,2 x 7,Aluminium / Metal
4871,Steel push pocket torch ,22 x 10 ,,3 x 10,Aluminium / Nylon
4896,Glass Christmas tree shaped candle holder with white candle,25 x 25,,10 x 9,Glass
4908,A4 adults colouring book with 32 designs.,70 x 30  ,,21 x 30,Paper 140 gsm / Cardboard 250 gsm
4917,Plastic ballpen with blue ink. ,30 x 7,,1 x 13,ABS / Metal / AS
4934,Plastic 'thumbs up'  key holder with LED light.,15 x 15,,4 x 7,ABS / Metal
4936,"Plastic ballpen with metal clip, blue ink.  ",30 x 7,,1 x 13,ABS / Metal / AS
4937,Automatic umbrella with eight panels.,160 x 90 ,,102 x 82,Fibreglass / Metal / EVA / PP / Polyester 170T
4938,Foldable umbrella. ,160 x 90,,99 x 34,Aluminium / Fibreglass / EVA / Polyester 190T / Velcro
4939,Automatic opening and closing windproof umbrella. ,150 x 90 ,,90 x 55,Metal / Pongee 190T
4963,Plastic twist action ballpen with black ink. ,40 x 20,,1 x 14,ABS / Chrome
4980,"Stainless steel travel mug, 330ml capacity.",30 x 50,60 x 60,7 x 16,Stainless steel / PP
4990,"Double walled, leak-proof, SS thermos flask (500ml) ",30 x 50,200 x 100,"7,1 x 24",Stainless steel / PP / Silicone
4991,"Tritan, leak-proof, drinking bottle (700ml) ",30 x 50,200 x 100,7 x 25,PP / Silicone / Tritan
5012,Teddy bear in a plush material.,30 x 15 ,,18 x 20,Cotton / Polyester / PVC / PP / Plush
5013,"T-shirt, small",40 x 35,,9 x 21,Cotton
5039,Glass candle holder with Christmas decorations ,n/a,,5 x 6,"Glass, Wax"
5076,Toolkit including pocket torch and pocket knife,40 x 12,30 x 10,15 x 10,Aluminium / Rubber / Stainless steel
5077,Self heating re-usable pad ,40 x 20 ,,10x 7,PVC / Acetate / Water
5091,Anti stress hard hat ,25 x 15,,8 x 7,PU Foam
5137,Notebook in a PU case,90 x 70,,17 x 23,Paper / PU
5138,Large notebook in a PU case,120 x 100,,20 x 28,Paper / PU
5139,A6 Spiral notebook ,60 x 40 ,95 x 140,15 x 13,Metal / Paper / PP 0.7mm
5140,A5 Spiral notebook ,90 x 150,135 x 208,21 x 18,Metal / Paper / PP 0.7mm
5141,A4 Spiral notebook ,250 x 150 ,188 x 286,29 x 24,Metal / Paper / PP 0.7mm
5157,"Key holder, print n/a",n/a,,5 x 1,Iron / Crystal Polymer / SAN
5159,"T-shirt key holder, print n/a",n/a,,6 x 8,Iron / Plastic Crystal 1840 / SAN
5188,Three star-shaped candles ,n/a,,19 x 7,Wax
5202,Stainless steel bar knife .,35 x 7,,12 x 2,Metal
5210,Olympic ballpen with blue ink.,25 x 15,,1 x 14,ABS / ABS / AS / ABS / ABS
5214,Bathroom set ,n/a,,14x 17,Nylon / Balsa wood / Sisal
5215,Automatic polyester foldable umbrella. ,150 x 90 ,,85 x 54,Fibreglass / Metal / Polyester
5223,Aluminium ballpen with black ink. ,25 x 20,45 x 10 ,1 x 14,Aluminium / Iron / PVC / ABS
5229,"Christmas themed, re-usable hot pad ",40 x 25,,8 x 1 cm,"Metal, PVC, Acetate, Water"
5233,Stainless steel drinking bottle,40 x 40 ,,7 x 23,Stainless steel / PP
5235,Seminar bag ,170 x 90,,40 x 31,Polyester 600D
5238,Umbrella with automatic opening.,170 x 130,,102 x 86,Polyester 190T / Steel / Polyester 170T
5242,PVC magnifying glass ,60 x 30,,9 x 6,PVC / Vinyl
5247,Auto umbrella ,120 x 120,,96 x 28,Metal / PP / Polyester 190T
5248,Tin case with mints,40 x 25,,6 x 5,Tin / PET
5251,Rectangular mint card ,65 x 35,,8 x 5,PP
5260,Re-usable hot pad shaped like a warm water bag,40 x 20,,16 x 8,"Metal, PVC, Acetate, Water"
5263,Automatic storm proof umbrella.,140 x 120,,100 x 86,Fibreglass / Metal / Nylon
5275,Aluminium power bank ,50 x 30,,12 x 7,Aluminium
5288,Automatic storm proof umbrella. ,160 x 140,,100 x 86,Plastic / Metal / Microfibre / Pongee 190T
5293,Foldable frosted sunglasses.,40 x  7,,14 x 5,PVC / PC
5300,Three piece car wash set.,60 x 40,,26 x 25,PU / Polyester 600D / Microfiber 200g/m2
5307,Plastic ballpen with a rubber tip and black ink,40 x 15,,1 x 11,ABS / AS / TPR
5308,Poncho with hood in a matching pouch. ,n/a,,6 x 6,Nylon / PEVA 0.12mm
5313,Poncho with hood,175 x 130,,113 x 110,PEVA 0.10mm
5339,Soft toy lion.,30 x 15,,12 x 12,Polyester 100% / Microplush
5341,Plush toy elephant.,30 x 15,,19 x 18,Polyester 100% / Microplush
5348,Card case with sticky tabs,30 x 40 ,,11 x 7,Cardboard / Metal / Paper / Rubber
5350,Gloves for capacitive screens.,30 x 15,,13 x 20,95% acrylic/ 5% elasthane
5351,Notebook with sticky notes.,50 x 50,,8 x 15,Cardboard / Paper / Steel
5367,Plastic and silicone ankle band with LED light.,15 x 10,15 x 9,7 x 9,Iron / PP / Silicone / LED / TPU
5368,Aluminium solar charger,50 x 10 ,,12 x 6,Aluminium / PET / Monocrystalline
5369,Aluminium solar charger,40 x 20 ,,10 x 4,ABS / Aluminium / Monocrystalline
5392,Trolley with four spinner wheels.,50 x 10,,37 x 53,Aluminium / Plastic / Metal / Nylon / PC/ABS
5393,Trolley with four spinner wheels.,50 x 10,,37 x 57,ABS / Aluminium / Plastic / Metal / Nylon
5396,Skipping rope.,50 x 10,,3 x 200,Nylon / PP
5399,Screen cleaner and stylus. ,40 x 10 ,,6 x 3,ABS / Silicone
5400,Phone stand/earphone splitter.,15 x 7,,3 x 5,ABS / Rubber
5410,Wire bound notebook ,60 x 45,80 x 100,10 x 15,Cardboard / Cotton / Rubber / paper 70 gsm
5411,Folding tripod stool ,200 x 90,,55 x 10,Iron / Polyester 600D / Polyester 190T
5415,LED Flashlight.,25 x 10,,3 x 10,Aluminium / Plastic / LED
5436,ABS bluetooth speaker.,50 x 20,,20 x 17,ABS
5437,Plastic twist action ballpen with rubber tip and black ink.,45 x 8,,1 x 13,ABS / Microfibre
5438,Booklet with sticky notes and calculator,50 x 20 ,,9 x 6,Cardboard / Plastic / Paper
5445,Plastic ballpen with rubber tip and blue ink.,35 x 5,,1 x 14,ABS / Microfibre
5459,Plastic ballpen with blue ink. ,35 x 7,40 x 6,1 x 13,ABS / Metal
5460,BBQ set in zipped case,100 x 30,,40 x 12,Stainless Steel 430 / Non-woven 90g/m2
5466,Aluminium ballpen with chrome trims and blue ink,25 x 20,45 x 5,1 x 14,Aluminium / Metal
5470,Plastic ballpen with one LED light and blue ink. ,30 x 6,,2 x 13,ABS / Metal
5492,High visibility backpack cover,170 x 130,,85 x 65,Polyester 190T
5495,Plastic syringe shaped ballpen with blue ink. ,40 x 10,,1x 14,ABS
5507,Set of 17 small plastic Christmas balls ,25 x 25,,20 x 12,PP
5521,Pedometer ,15 dia ,,6 x 4,ABS / HIPS
5568,Travel bag with rope handles,140 x 40,,45 x 24,PVC
5575,Shopping bag ,110 x 110,,39 x 33,Polyester 600D
5576,Travel bag ,150 x 80,,41 x 29,Polyester 600D
5578,Backpack with front pocket,90 x 90,,40 x 28,Polyester 600D
5587,"Backpack, 600d nylon",110 x 70,,47 x 35,Polyester 100% / Ripstop Nylon / PVC 600Dx300D
5607,Travel wallet and neck cord,70 x 35,,14 x 17,Nylon / Polyester 600D
5619,Foldable shopping bag,180 x 180,120 x 60,11 x 19,Non woven 80gr
5622,Backpack ,80 x 80,,32 x 19,Ripstop 210D
5668,Polyester waist bag ,90 x 40,,31 x 10,Metal / Nylon / Polyester 600D
5675,Sports bag ,180 x 80,,43 x 31,Polyester 600D / Nylon 420D
5688,Sports/travel bag ,100 x 180,,60 x 28,Polyester 600D / PVC backing
5689,Sports/travel bag ,200 x 100,110 x 80 ,60 x 28,Polyester 600D
5714,Toronto ballpen,30 x 20,,1 x 13,Copper / Plastic / Brass / Beechwood
5717,Plastic oblong key holder.,22 x 8,,8 x 2,Aluminium / TPU
5741,Wooden pen set,35 x 20 ,50 x 6,18 x 4,Beechwood / Aluminium / Maple wood
5768,"Ballpen, laser and LED light",35 x 15,30 x 6,21 x 10,Glass / EVA / Birchwood / Aluminium / Rosewood
5770,Wooden ballpen and rollerball ,35 x 15,30 x 30 ,21 x 6,Birchwood / Aluminium / Rosewood / Aluminium / Rosewood
5784,Pen set made from bamboo,35 x 20,35 x 6 ,16 x 5,Copper / PS / Steel / POM / Bamboo
5786,Ballpen made from bamboo ,35 x 20,35 x 6 ,16 x 5,Copper / PS / Steel / POM / Bamboo
5794,Picnic basket for 2 people.,n/a,,40 x 30,Plastic / Metal / PU / Reed / Stainless steel
5795,Picnic basket for 4 people.,n/a,,54 x 34,Metal / PU / Reed / Stainless steel / Ceramic
5807,Ice scraper and polyester glove.,70 x 60 ,,16 x 39,ABS / Fibreglass / Polyester
5808,Plastic push cap ballpen with black ink.,50 x 20,,1 x 14,ABS
5815,Plastic ice scraper.,50 x 20,,8 x 20,PS / PP
5816,Curved plastic ice scraper.,60 x 40 ,,23 x 11,PS
5817,Ice scraper in fleece glove.,70 x 50 ,,2 x 16,ABS / Polyester 210D
5836,"Star-shaped glass candle holder, including candle ",n/a,,8 x 8,Glass
5838,Plastic twist action ballpen with blue ink.,35 x 20,,1 x 14,ABS
5840,Plastic mobile phone stand and steel bottle opener.,40 x 8,30 x 8,13 x 2,ABS / EVA / Iron / Steel
5851,Plastic stylus pen suitable for capacitive screen.,20 x 10,,10 x 3,ABS / Rubber / Iron / Steel
5852,Thumbs up' stylus pen.,25 x 20,,6 x 8,ABS / Iron / Steel / LED
5856,Mini beach bucket in four colours.,n/a,,10 x 6,PP
5865,Stainless steel and PP fourteen piece kitchen set. ,50 x 35,,33 x 12,Rubberwood / Stainless steel / PP / Steel / Stainless steel 420
5871,Plastic ballpen with a rubber tip and black ink.,30 x 5,,1 x 14,ABS
5893,"Plastic translucent 12cm ruler with pen, blue ink. ",30 x 6,45 x 15,3 x 13,ABS / AS
5954,Clown plush toy.,30 x 15,,22 x 24,Polyester
5957,USB hub with four colourful ports.,30 x 15,,7 x 14,ABS / Metal / PVC
5961,Ice scraper and snow brush.,80 x 15,,89 x 14,ABS / Aluminium / PVC / EVA
5964,Glass drinking jar (510ml),25 x 15,,21 x 10,Glass / Metal
5986,Charles Dickens ballpen. ,30 x 25,30 x 10,18 x 6,Plastic / Metal / Velvet / Nikkel plated
5991,Charles Dickens pen set.,30 x 8 ,,18 x 8,Alloy / Metal / PU / Velvet / Nikkel plated
6024,Reflective strap with lights.,40 x 15,,42 x  3,Nylon / PVC / LED
6025,Nickel plated keychain.,22 x 7,,11 x 5,Metal / Nikkel plated
6026,Nickel plated keychain.,22 x 7,,12 x 5,Metal / Nikkel plated
6080,Bag with 10 wet tissues.,40 x 20,,15 x 8,Plastic / Non Woven
6081,Reindeer metal nutcracker.,50 x 10,,20 x 15,Aluminium / Zinc alloy
6081,Aluminium nutcracker ,50 x 10,,20 x 15,"Aluminium, Zinc alloy"
6084,Snap arm band.,170 x 15 ,,3 x 34,PVC / Velvet / Iron
6119,Conference bag ,150 x 100,,38 x 10,Aluminium / Microfibre / PVC / Polyester 1680D
6141,Document bag,180 x 70,,38 x 10,PVC / Polyester 600D
6142,Trolley with extendable handle.,120 x 100,,58 x 36,ABS / Metal / EVA
6154,Plastic roller pen with black ink.,40 x 20,,1 x 15,ABS
6157,Document bag ,150 x 110,,38 x 29,PVC / Polyester 600D
6163,5 in 1 game set ,70 x 15,18 x 18,17 x 17,Firewood / Bamboo / Polywood
6170,ABS plastic trolley.,100 x 25,,57 x 37,ABS / Aluminium
6198,Cotton apron,150 x 200,150 x 120 ,90 x 60,Cotton 145g/m2
6201,LCD thermometer ,25 dia ,25 dia,3 x 7,ABS / Acrylic / LCD
6209,Document/laptop bag,200 x 100 ,,37 x 11,PVC / Polyester 1680D
6214,Kitchen timer,20 x 20,,6 x 7,Plastic
6221,Light weight trolley.,180 x 100,,36 x 21,Aluminium / Polyester 420D
6227,"Exhibition bag, non woven ",240 x 240 ,,37 x 41,Non woven 80gr / Polypropylene
6232,"Drawstring bag, non woven ",200 x 200 ,,37 x 41,Non woven 80gr / Polypropylene
6238,Drawstring backpack,200 x 200,,36 x 1,Polyester 190T
6242,Drawstring backpack,200 x 200 ,,36 x 41,Polyester 190T
6243,Safety lamp with clip,30 x 30,,5 x 2,ABS / LED
6260,"Non-woven (80g/m2), zipped bag .",120 x 50,,12 x 37,PVC / Non woven 80gr
6264,Foldable shopping bag ,45 x 40,250 x 250,12 x 6,Polyester 190T
6266,Foldable shopping bag,50 x 60,250 x 250,8 x 3,Polyester 190T
6284,Foldable shopping bag ,200 x 200,,33 x 58,Plastic / Polyester 190T
6289,Set of two mini bicycle lights,15 x 10,50 x 15,10 x 4,ABS / PP
6294,"Shopping bag, non-woven ",250 x 250,,48 x 43,Non woven 80gr
6304,Foldable shopping bag ,150 x 90,,49 x 28,Aluminium / Nylon / PVC / Polyester 600D
6312,Leather Charles Dickens® wallet. ,40 x 40,,11 x 13,Nylon / Cow leather
6330,Safety reflector ,45 dia,25 x 15,13 x 6,PP
6333,Vest shaped key holder,25 x 20,,4 x 6,Metal / PVC
6336,Light bulb key holder ,15 x 10,,3 x 9,Metal / PS
6337,Polyester bicycle cover ,90 x 90,,26 x 21,Polyester 190T
6361,Polyester laptop backpack. ,180 x 130,,44 x 29,Polyester 300D
6364,Polyester (300D) laptop bag. ,150 x 80,,27 x 36,Polyester 300D
6392,Polyester (600D) toilet bag.,110 x 60,,14 x 21,Polyester 600D
6395,Polyester (1680D) laptop bag.,120 x 70,60 x 80,32 x 44,PU / Polyester 1680D / Polyester 210D
6397,Non-woven (80g/m2) shoe bag.,130 x 50,,42 x 16,Non woven 80gr
6417,"Folder with natural card cover,",120 x 80,50 x 20,26 x 33,ABS / cardboard 600 gsm / paper 70 gsm
6419,Small notebook,45 x 45,40 x 8,10 x 11,Plastic / paper 70 gsm / Kraftpaper 350 gsm
6425,Toilet bag ,100 x 60,,26 x 15,Polyester 600D
6427,Travel / toilet bag,80 x 50,,10 x 19,Metal / 600D Gucci polyester
6431,Sports/travel bag,160 x 70 ,,69 x 34,PVC / Polyester 210D / Polyester 600Dx300D
6443,Digital luggage scales.,15 x 10,,4 x 10,ABS / Metal / Polyester
6447,Frosted toilet bag.,100 x 40,,25 x 21,PVC
6449,Zipped garment bag,n/a,,90 x 59,PEVA
6451,Conference bag.,160 x 90,,38 x 32,Plastic / Metal / Polyester 600D
6456,"Frisbee, 21cm diameter - X887536",115 dia,130 dia,21 x 3,PP
6458,Eraser with pencil sharpener,25 x 15,,6 x 3,PS / TPR
6471,Plastic twist action ballpen with black ink. ,45 x 20,,1 x 13,ABS
6472,Bicycle bell with compass.,15 x 10,,5 x 6,Aluminium / Mineral oil
6474,Plush cloth.,30 x 15,,19 x 19,Polyester 100%
6487,Transparent umbrella.,60 x 10,,86 x 73,Plastic / Metal / POE
6498,Desk organiser,70 x 40 ,100 x 80,12 x 10,paper 70 gsm / Kraftpaper 128 gsm / Cardboard 2mm
6506,Wire bound sticky memos ,50 x 40,,8 x 8,Cardboard / Metal / Paper
6509,Wire bound notebook.,50 x 40 ,,8 x 13,paper 70 gsm / Kraftpaper 350 gsm
6510,Fabric hand held fan,50 x 10,,23 x 2,PS / TC fabric
6512,Stainless steel seven piece steak knife set.,50 x 35,,25 x 7,PP / Pinewood / Stainless steel 420
6516,Plastic digital kitchen timer. ,35 x 10,,5 x 7,ABS
6517,Plastic ballpen pizza slice shape with blue ink.  ,35 x 10,,5 x 13,ABS
6521,"Tape measure, 3m",30 x 15,,7 x 7,ABS / Steel / TPR
6525,"Tape measure, 3m",30 dia,,8 x 6,ABS / Metal
6526,"Tape measure, 5m",30 dia,,9 x 7,ABS / Metal
6527,Binoculars. 10 x 42 magnification.,20 x 6,40 x 15,10 x 17,Plastic / Nylon / PVC / Rubber / Velcro
6528,Binoculars. 4 x 30 magnification.,25 x 7,35 x 12,5 x 10,Plastic / Nylon / Rubber / Velcro
6530,Competition frisbee.,85 dia,,26 x 3,PP
6533,Stainless steel 450ml travel mug.,160 x 45,40 x 40,8 x 20,PP / Stainless Steel 201 / Silicone
6535,"Aluminium sports flask, 500ml",40 x 40 ,,7 x 28,PP / Stainless Steel 201 / Silicone
6536,"Aluminium sports bottle, 750ml",30 x 30 ,,7 x 25,Stainless Steel 18/0 / PP
6537,Large PVC  beach ball.,200 x 100,,Dia 49,"PVC 0,18 mm"
6538,Food tongs with a rubber gripped handle.,50 x 10,,34 x 34,Nylon / Stainless Steel 430
6539,"Plastic ballpen with rubber tip and, black ink. ",40 x 20,,1 x 15,ABS
6540,Plastic twist action ballpen with blue ink.  ,45 x 20,,1 x 14,ABS / Metal
