3338,Classic ballpen ,30 x 12 ,,"17 x 7,5 x 3,2 cm",Iron / Carbon Fibre / Brass
3347,Salzburg steel ballpen with black ink.,35 x 20,35 x 8,"ø 1,3 x 13,1 cm",Stainless steel 202 / Iron / Plastic
3359,Sienna pen set,30 x 8,25 x 20,"ø 5 x 15,8 cm",Aluminium / Copper / PU
3363,A4 PVC folder.,30 x 10 ,,"25 x 31,5 x 0,7 cm",Metal / Microfibre / Paper / PVC
3376,Swarovski twist action ballpen ,35 x 8 ,,"17,5 x 7,2 x 3,3 cm",Cardboard / Copper / Metal / Swarovski elements / Nikkel plated
3390,Mirate ballpen with blue ink.,30 x 8,,"ø 1,5 x 14 cm",ABS
3398,Storm ballpen with black ink.,35 x 10,,"ø 1,2 x 14,3 cm",AS / AS / Rubber / AS / AS
3403,A4 Zipped PVC folder.,35 x 10 ,,"27 x 35 x 3,9 cm",Metal / Microfibre / Paper / PVC
3440,Set of three gel markers.,50 x 18,,"7,7 x 7 x 8,6 cm",ABS / PS / ABS
3444,Ballpen with blue ink.,20 x 20,45 x 8 ,"ø 1 x 13,5 cm",ABS / Aluminium / Steel
3445,Set of three gel markers. ,40 x 40,,"5,2 x 10,2 x 1,9 cm",ABS / PS / PP
3447,Plastic bicycle light. ,15 x 8,,"10,5 x 4,5 x 1,2 cm",Plastic / Silicone
3448,Ballpen with black ink.,30 x 20,40 x 6,"17,9 x 3,8 x 1,8 cm",Aluminium / Metal / Tin / EVA
3461,Reed diffuser with one 100ml glass bottle of vanilla fragrance. ,60 x 40,,"25,5 x 6 x 6 cm",Glass / Reed
3463,"Stackable porcelain cup and saucer, (sold per 36 pcs)",30 x 50,,"ø 12,5 x 6,7 cm",Porcelain
3467,Plastic retractable ballpen with blue ink.,40 x 6,,"ø 1 x 14,2 cm",ABS / Steel
3474,"Stackable porcelain cup and saucer, (sold per 36 pcs)",30 x 40,,"ø 12,5 x 6,4 cm",Porcelain
3481,500ml Travel mug. ,55 x 30 ,,"ø 8,5 x 18,5 cm",PP / Stainless Steel 201
3486,USB drive (16GB) with twist mechanism to protect the plug,25 x 12,,"5,3 x 2 x 1 cm","ABS, Iron"
3487,House-shaped card memo holder. ,50 x 30,,"6,5 x 11 x 8,9 cm",Cardboard / PET / paper 70 gsm
3514,Four piece plastic manicure set. ,50 x 15,,"12,7 x 2,1 x 2,1 cm",ABS / Metal / Steel / PS / Steel
3519,Polyester backpack. ,120 x 70,,39 x 30 x 11 cm,Polyester 600Dx300D
3539,Bubble gun ,40 x 15,,"13,5 x 12,5 x 3,5 cm",PE / PS / PP
3541,Plastic water gun,25 x 15,,"11,4 x 12,5 x 5 cm",PE / PS
3546,"Plastic container with lid made of tin,  12 gr of sugar free mints. ",35 dia,,"ø 4,6 x 1,5 cm",Plastic / Tin
3557,Polyester 600D document bag. ,170 x 60,,"30 x 37 x 9,5 cm",Polyester 600D
3560,Polyester laptop bag.,150 x 75,,"27 x 36,5 x 7 cm",Polyester 600D
3562,Polyester 600D travel bag. ,140 x 90,90 x 70,32 x 58 x 29 cm,Polyester 600D / PVC backing
3572,Sports/Travel bag.,190 x 80,,57 x 30 x 22 cm,Polyester 600D
3575,Trolley shopping bag.,140 x 70,,31 x 42 x 42 cm,PP / Polyester 210D
3576,Backpack in a 600d polyester. ,120 x 90,,"31,5 x 42,5 x 15,5 cm",Polyester 600D
3582,Notebook and ballpen set. ,50 x 60,50 x 5,"12,8 x 16,5 x 2,5 cm",Aluminium / Cardboard / Paper / PVC
3586,House bookmark,40 x 25,,"6 x 21,7 x 0,3 cm",Paper
3588,Hand sanitizer gel ,12 dia,,"3,2 x 6,3 x 1,8 cm",PET
3589,"Hand spray, 20ml",45 x 30,,"8,7 x 5,5 x 1,1 cm",PET
3598,Pencil case. ,90 x 35,,"20,5 x 9,5 x 0,8 cm",Polyester 420D
3599,House shaped key holder,30 x 15,,"7,1 x 4,8 x 0,4 cm",Zinc / Metal
3601,House shaped key holder,15 x 6,23 x 23,"7,1 x 3,3 x 0,4 cm",Zinc / Metal / Iron
3604,Six can polyester cooler bag.,110 x 60,,21 x 13 x 15 cm,Polyester 420D
3609,Cooler/lunch bag. ,90 x 40,,18 x 27 x 12 cm,Polyester 420D
3610,Non-woven bag ,240 x 240 ,,38 x 40 x 16 cm,Non woven 80gr
3614,26pc Tool set. ,90 x 50,,14 x 20 x 3 cm,Aluminium / EVA / Iron
3615,Car shaped metal key holder,12 x 12,,"4,3 x 6 x 0,5 cm",Zinc / Metal
3620,Computer lamp.,45 x 10,,"ø 1,2 x 37,8 cm",Aluminium / Iron / LED
3637,Polyester 600D cooler. ,100 x 50,80 x 40,"19,5 x 27 x 21 cm",PVC / Polyester 600D
3639,USB desk fan.,30 dia ,,"14,5 x 14,8 x 9,4 cm",PP
3648,Cheese board. ,100 x 15,,"30 x 13,8 x 4,4 cm",Rubberwood / Stainless steel
3656,Six can cooler bag.,100 x 30,,"20 x 12,5 x 13 cm",Non woven 80gr / Aluminium foil
3675,Plastic box for an apple.,40 x 25,,"ø 10,8 x 9,6 cm",PP
3684,Pen holder with clock,40 x 20 ,,"5,5 x 10,5 x 12 cm",ABS / Acrylic / LCD
3685,Desk tidy and clock.,38 x 15,,"14 x 6,5 x 12 cm",ABS / Metal / PU
3690,Anti stress decision maker.,35 x 35,,"5,5 x 5,5 x 5,5 cm",PU Foam
3691,Metal opener,26 x 10,,"1,7 x 0,5 x 15,2 cm",Zinc
3702,Anti stress dice.,35 x 35,,"5,5 x 5,5 x 5,5 cm",PU Foam
3710,Foldable nylon frisbee,170 dia ,,"8,5 x 1 x 9,5 cm",Metal / Nylon
3712,Anti stress truck. ,60 x 15,,"15,3 x 4,3 x 3 cm",PU
3724,Salt and pepper mill,35 x 10 ,20 x 30,"3,5 x 11 x 18,5 cm",Aluminium / PP / Stainless Steel 304
3725,Hand shaped five colour plastic text maker.,40 x 30,,"7,8 x 9,5 x 1,8 cm",PP
3735,Plastic compass ,15 x 15,20 dia ,"10,2 x 5,9 x 1,2 cm",Plastic / PVC / PP
3739,Plastic cooler/ice bucket.,70 x 40,,"25 x 22 x 22,5 cm",PS
3750,Aluminium and plastic credit/business card case,60 x 30 ,40 x 30,"11 x 7,5 x 2,1 cm",Aluminium / Plastic
3751,500ml Stainless steel tumbler.,45 x 30,170 x 30,"ø 8,3 x 18,4 cm",PP / Stainless Steel 201 / Silicone
3764,Polyester 600D cooler bag. ,100 x 80,140 x 40,20 x 27 x 18 cm,PVC / Polyester 600D
3769,Car battery charger set. ,100 x 70,,"23,5 x 18,4 x 6,6 cm",Nylon 600D
3770,Plastic fly swatter.,70 x 15,,"45 x 10 x 0,6 cm",To be specified
3772,Nylon foldable hand held fan. ,45 x 20 ,,"8,3 x 9,3 x 1,4 cm",ABS / Polyester / Nylon 190T
3783,Plastic light-up yo yo.,25 dia,,"ø 5,6 x 3,5 cm",Cotton / PS
3786,"Binoculars, 8 x 21",35 x 10,20 x 6 ,"10 x 7 x 3,5 cm",ABS / Aluminium / Rubber
3788,Wooden ballpen. ,23 x 10,,"ø 1,4 x 13,5 cm",Metal / Bamboo
3789,"Binoculars, 8 x 22",35 x 20,30 x 10 ,"10,5 x 8,4 x 4 cm",ABS / Rubber
3801,Polyester 600D document bag. ,160 x 100,,39 x 28 x 8 cm,Polyester 600D
3804,Bamboo ballpen.,50 x 20,,"ø 1,1 x 13,5 cm",Metal / Bamboo
3808,Aluminium ballpen with blue ink. ,23 x 20,50 x 7 ,"ø 0,8 x 13,8 cm",Aluminium / Metal
3826,Cotton sun hat,70 x 40,,ø 25 x 13 cm,Cotton
3832,Metal ballpen with rubber tip.,45 x 20 ,,"ø 0,9 x 13,8 cm",Aluminium / Metal / Rubber
3836,Shoe polish set in deluxe PU case,60 x 20,,"ø 7,2 x 17 cm",Wood / PU / Cotton / Plastic / Wax
3853,Plastic travel tooth brush,50 x 12,,"10,3 x 2,4 x 1,5 cm",Nylon / PS
3854,Large sports bag ,120 x 80 ,,65 x 36 x 26 cm,Polyester 600D
3857,Stylus for a capacitive screen.,40 x 10,,"ø 1 x 8,6 cm",ABS / Rubber
3858,Pair of foam ear plugs.,30 x 10,,"ø 2,2 x 6,5 cm",Polyester / PP / Sponge
3859,Foldable (3x mag) binoculars ,50 x 20,,"10,4 x 8,7 x 1 cm",Plastic / Paper 350 gr
3865,Charles Dickens ballpen. ,30 x 20 ,,"17,5 x 4,1 x 2,9 cm",Copper / Paper
3868,Eight colour plastic ballpen. ,30 x 25 ,,"ø 1,6 x 14,4 cm",ABS
3878,220ml Folding drinking cup. ,45 dia,,"ø 7,1 x 3,4 cm",Aluminium / PET
3879,600ml Foldable drinking bottle.,25 x 16,,"ø 9,3 x 10,8 cm",PE / PS
3880,Rubber tip suitable for capacitive screens.,18 x 9,,"10 x 1,8 x 0,8 cm",ABS / Iron / Silicone
3940,Oil-vinegar and salt-pepper holders.,50 x 20,,"23 x 19,3 x 6,5 cm",Glass / Tin
3951,Steel and glass salt and pepper mills.,26 dia,,"ø 6,7 x 13,5 cm",Glass / Stainless steel / Ceramic
3953,Jute duffel bag. ,100 x 100,,ø 23 x 45 cm,Cotton / Jute 260 gr/m2
3956,Juggling ball,30 x 20,,5 x 5 x 5 cm,Plastic / PP / PVC
3965,Anti stress ball ,25 dia,,"ø 6,1 cm",PU Foam
3972,Jute and cotton beach bag. ,150 x 90,,"37 x 20 x 14,5 cm",Jute 375 gr/m2
3973,Three ball juggling set ,30 x 20,,"5 x 5 x 15,5 cm",Plastic / PVC / Cotton
3993,Ballpen with bamboo barrel,40 x 25,,"ø 1,1 x 14,2 cm",ABS / Bamboo
4006,Multifunctional zipped neck pillow.,100 x 40,,58 x 11 x 5 cm,Polyester 190T / Polyester 100% / Microfleece 180g/m2
4011,Automatic umbrella ,120 x 80,,ø 90 x 104 cm,Metal / Polyester 190T / Multiplex
4032,Plastic twist action ballpen. ,45 x 24,,"ø 1,2 x 14 cm",ABS
4050,Desk calculator,50 x 20,35 x 15,"19,5 x 10,6 x 4 cm",ABS / Glass / LCD / Glass
4055,Foldable nylon umbrella,120 x 80,,ø 95 x 25 cm,Metal / Polyester 190T
4058,Umbrella ,120 x 80,,"ø 130 x 99,5 cm",Metal / Polyester 190T
4060,Plastic ballpen with black ink.,45 x 24,,"ø 1,9 x 14,3 cm",ABS
4064,Umbrella,140 x 90 ,,ø 103 x 83 cm,Metal / Polyester 190T
4066,Golf umbrella,180 x 100,,ø 130 x 103 cm,Metal / Polyester 190T
4068,Umbrella with reflective border ,150 x 100,,ø 102 x 90 cm,Metal / Polyester 190T / Multiplex
4070,Classic umbrella,130 x 80 ,,ø 103 x 90 cm,Metal / Polyester 190T / Multiplex
4073,Plastic citrus squeezer. ,25 x 12,,"14,1 x 12,3 x 6,5 cm",PP
4087,Sports/golf umbrella ,140 x 100 ,,ø 130 x 102 cm,Metal / Nylon 210D
4088,Automatic umbrella ,110 x 70,,"ø 98,5 x 83 cm",Metal / Polyester 170T
4089,Storm-proof vented umbrella ,160 x 90 ,,ø 130 x 100 cm,Metal / Polyester 190T
4092,Folding umbrella,100 x 60 ,,ø 90 x 35 cm,Plastic / Iron / Polyester 190T
4096,Umbrella with silver underside,150 x 90,,ø 104 x 83 cm,EVA / Polyester 190T
4104,Telescopic umbrella ,180 x 100,,ø 98 x 25 cm,Plastic / Metal / Polyester 210T
4109,Plastic pizza cutter and bottle opener.,40 x 20,,"6,3 x 13,1 x 0,8 cm",PS
4118,"25"" Manual opening umbrella ",150 x 90,,ø 113 x 91 cm,Metal / Pongee 190T / Multiplex
4119,Charles Dickens umbrella,150 x 90,,ø 114 x 90 cm,Fibreglass / Leather / Metal / Rubber / Pongee 190T
4123,Nylon umbrella ,150 x 90,,"ø 105 x 89,5 cm",Aluminium / Metal / Nylon / Pongee
4126,Phone armband with reflective trim.,50 x 12,,"17,2 x 40 x 0,6 cm",Neoprene / PVC / Velcro
4136,Double canopy umbrella ,150 x 90,,"ø 105 x 88,5 cm",Metal / Nylon 190T / Multiplex
4141,Umbrella with automatic opening.,180 x 100,,ø 102 x 84 cm,Metal / Nylon / Polyester 190T / Multiplex
4142,Golf umbrella,180 x 100,,ø 130 x 105 cm,Wood / Metal / Nylon / Polyester 190T / Steel
4145,Classic umbrella ,100 x 80,,ø 110 x 92 cm,Plastic / Pongee 190T / Multiplex
4147,Classic umbrella ,110 x 80,,ø 112 x 93 cm,Metal / Pongee 190T / Multiplex
4154,"Bag hook, metal ",20 dia ,25 x 25,"ø 4,4 x 0,5 cm",Metal / Rubber / Zinc alloy
4161,Lanyard and key holder,n/a,,"80 x 2,5 x 1,1 cm",Plastic / Metal / Polyester
4164,Lanyard with sliding PVC badge,40 x 8,,"1,4 x 56 x 0,4 cm",Plastic / Metal / Nylon / Polyester / PVC
4188,"Beach ball, 35cms deflated",130 x 65,100 x 50,ø 26 cm,PVC
4199,Aluminium power bank. ,60 x 15 ,50 x 12,"2,2 x 2,2 x 9,4 cm",Aluminium
4200,Plastic power bank. ,60 x 15,,"2,5 x 2,5 x 9,2 cm",ABS
4213,Rollor® travel suit carrier. ,37 dia,,ø 20 x 23,
4214,Rollor® travel tie carrier. ,21 dia,,"ø 2 x 10,5",
4223,Jute bag with a cotton front pocket.,260 x 140,,"40,5 x 37 x 18,5 cm",Cotton / Jute 325 gr/m2
4227,Protein shaker. 700ml,30 x 70,,"ø 9,6 x 22 cm",PP / PE
4235,Clear safety glasses.,20 x 20,,"16 x 5,8 x 5,5 cm",PC
4290,Polyester micro mink anti-pilling blanket,70 x 35,,120 x 155 cm,Polyester 100%
4290,Polyester (190gr/m2) blanket ,70 x 35,,120 x 155 cm,Polyester 100%
4292,Tritan plastic water bottle. ,30 x 70,170 x 40,"ø 7,8 x 25 cm",PVC / Silicone / Tritan
4293,Tritan water bottle. ,30 x 30 ,,"ø 7,2 x 28 cm",PP / TPR / Tritan
4297,A4 Cork portfolio. ,140 x 80,100 x 70 ,"30,5 x 24 x 1,8 cm",Cork / Paper / PU
4312,Plastic ballpen with rubber tip and blue ink. ,40 x 15,,"ø 3 x 10,2 cm",ABS / PS / PP / Silicone / PU Foam
4314,450ml Thermos flask.,30 x 60 ,,"ø 8,3 x 22 cm",Rubber / PP
4338,"Cotton, 12oz beach bag. ",240 x 140,,34 x 55 x 17 cm,Cotton / Polyester
4343,Polyester 600D document bag. ,200 x 100,200 x 45,28 x 38 x 3 cm,Polyester 600D
4345,Polyester 600D beach bag. ,130 x 120,,"36 x 40 x 14,5 cm",600D/PVC
4353,Plastic wind up whirlabout. ,20 x 15,,"12 x 6,5 x 6,5 cm",ABS / PS
4388,Polyester 600D beach bag. ,100 x 90,160 x 120,39 x 45 x 12 cm,Polyester 600D
4418,Plastic desk clock ,30 x 10,30 x 5,"5,5 x 11 x 2,8 cm",HIPS / LCD
4430,Cooking timer ,40 x 10,,"6 x 1,7 x 6 cm",ABS / LCD
4451,Wall clock ,70 x 30,,"ø 28 x 4,6 cm",ABS / Paper / ABS / HIPS
4453,Pedometer with step counter (NOT calorie counter),20 x 15,,"5,2 x 4 x 2 cm",ABS / Iron / PC
4488,Calculator with rubber sides,40 x 15,,"7,5 x 9,5 x 1,2 cm",ABS / Rubber / LCD
4490,Plastic pill box,30 x 15,,"ø 7,4 x 1,7 cm",PP
4492,Plastic pill box,15 x 15,,"6 x 6 x 1,8 cm",PP
4501,Plastic calculator,40 x 12,,"6,4 x 11,1 x 2,1 cm",ABS / LCD
4505,Plastic letter opener,45 x 10 ,53 x 13,"7 x 5,2 x 0,3 cm",PS / Steel
4532,Dynamo torch,50 x 25,,"10 x 5 x 2,5 cm",ABS / Nylon
4549,LCD water powered desk clock,25 x 25 ,,"8,5 x 6,3 x 8,3 cm",ABS / LCD
4557,Dynamo torch with solar panel,25 x 10,,"9,2 x 4,9 x 3,2 cm",Plastic / Nylon
4571,Plastic ballpen with blue ink. ,50 x 20,,"ø 1 x 14,2 cm",ABS / AS
4578,Plastic wall clock.,60 x 30,,30 x 28 x 5 cm,Glass / Metal / Paper / PP
4580,Metal ballpen & tube,50 x 10,30 x 20,"ø 2,8 x 15 cm",Copper / Metal
4582,Cheese set ,70 x 50,,"ø 18,7 x 3,6 cm",Stainless steel / Pinewood
4585,Polyester backpack,120 x 60  ,,33 x 41 x 19 cm,Polyester 600D / Non Woven
4592,"Plastic, twist action ballpen with blue ink. ",40 x 20,,"ø 1,1 x 14 cm",ABS / Chrome
4598,A5 Colouring book with 16 different designs. ,60 x 22,,"14,8 x 20,9 x 0,2 cm",Paper 140 gsm / Cardboard 250 gsm
4603,420ml Stainless steel mug ,45 x 40 ,,"ø 8 x 18,2 cm",Stainless steel / Stainless steel / PP
4617,"Vacuum flask, 0.5 litre",rotary 140 x 100 1 colour maximum or 45 x 45 pad print up to 4 colours one side,,"ø 7 x 24,5 cm",Stainless steel / Stainless steel / Plastic / Stainless steel
4652,Wooden cheeseboard,70 x 50,,"ø 25 x 1,5 cm",Wood / Rubber / Stainless steel / ABS / Stainless steel
4657,Wooden cheeseboard ,70 x 50,,"32,3 x 22 x 6,3 cm",Wood / Corn / Wood / Stainless steel
4658,Mug with 0.4 litre capacity,130 x 70,50 x 45,"ø 8,5 x 11,9 cm",Stainless steel / AS / Stainless steel / Plastic
4659,"Vacuum flask, 0.75 litre ",150 x 40,230 x 80,"ø 8 x 30,5 cm",Stainless steel / Stainless steel / Plastic / Stainless steel / Nylon 600D
4665,Set of two steel mugs,30 x 30 ,,"ø 7 x 9,5 cm",Stainless steel / Stainless steel / Stainless steel
4666,Travel set,rotary 130 x 80 mugs or 190 x 90 flask 1 colour Maximum or 30 x 30 mug or flask pad print up to 4 colours one side,,"30,5 x 23,7 x 8,4 cm",Stainless steel / Tin / Stainless steel / Plastic / Stainless steel
4668,"Vacuum flask, 1 litre capacity",45 x 45,230 x 100,"ø 8,2 x 33 cm",Stainless steel / Plastic / Plastic / Stainless steel
4678,Stainless steel thermos set,190 x 90 flask or 130 x 80 mugs 1 colour rotary or 30 x 30 mugs/flask pad up to 4 colours   ,35mm x 40m on flask vertically or 25mm x 60mm on cups,"27 x 19 x 6,5 cm",Stainless steel / Plastic / Stainless steel
4680,Cocktail set ,40 x 30 ,,"26,3 x 23,5 x 9,5 cm",Paper / PP / Stainless Steel 304
4731,A4 Colouring book with 16 diferent designs.,70 x 30  ,,"21 x 29,7 x 0,2 cm",Paper 140 gsm / Cardboard 250 gsm
4756,500ml Vacuum flask ,190 x 100,35 x 35,"ø 7 x 24,3 cm",Stainless steel / Plastic / Stainless steel
4759,"Bubble blower, 55ml",26 dia,,"ø 3,3 x 8 cm",PP
4763,"Weather station, (not for the UK or Ireland) ",55 x 15,,"17 x 9,2 x 4,5 cm",ABS / LCD
4787,Digital weather station ,60 x 15,,"12 x 8,5 x 4 cm",Plastic / LCD
4789,Digital weather station ,50 x 30,,"8 x 3,9 x 14,1 cm",Plastic / LCD
4803,Head light with 8 LED lights,15 x 3,15 dia,"7,8 x 6 x 4,1 cm",ABS / LED
4807,Head light with 5 LED lights,20 x 7,,"5,8 x 4 x 3,7 cm",ABS / LED
4818,A4 Colouring book with 64 designs.,70 x 30  ,,"21 x 29,7 x 0,6 cm",Paper 140 gsm / Cardboard 250 gsm
4833,Torch with 12 LED lights ,17 x 13,,"ø 3,3 x 11,9 cm",Aluminium / LED
4835,Torch with 17 LED lights,25 x 12,,"ø 4,2 x 14,2 cm",Aluminium / Rubber / LED
4837,Torch with 14 LED lights,17 x 12 ,,"ø 3,4 x 12,5 cm",Aluminium / Rubber / LED
4845,Key holder and metal torch,25 x 8 ,,"ø 1,5 x 10,5 cm",Aluminium / Metal / LED
4850,Pen shaped screwdriver/torch,30 x 10,35 x 10 ,"13,5 x 7,5 x 2 cm",Aluminium / Cardboard / EVA
4853,Pen shaped screwdriver ,15 x 8,30 x 8,"ø 1,2 x 11,1 cm",Aluminium / Steel
4856,Set of two bicycle lights ,30 x 12,20 x 6,"7,6 x 6 x 10,1 cm",ABS / Rubber
4859,Aluminium head torch ,30 x 6,,"5,8 x 4 x 4 cm",Aluminium
4861,Small metal pocket torch ,15 x 10 ,,"ø 1,7 x 5,3 cm",Aluminium / Plastic / Metal
4867,Metal opener and LED light,25 x 10 ,,"ø 1,7 x 7 cm",Aluminium / Metal
4871,Steel push pocket torch ,22 x 10 ,,"ø 3,2 x 9,7 cm",Aluminium / Nylon
4896,Glass Christmas tree shaped candle holder with white candle,25 x 25,,"9,9 x 9,4 x 2,3 cm",Glass
4908,A4 adults colouring book with 32 designs.,70 x 30  ,,"21 x 29,7 x 0,3 cm",Paper 140 gsm / Cardboard 250 gsm
4917,Plastic ballpen with blue ink. ,30 x 7,,"ø 1,3 x 13,2 cm",ABS / Metal / AS
4934,Plastic 'thumbs up'  key holder with LED light.,15 x 15,,"4,4 x 7,2 x 1,8 cm",ABS / Metal
4936,"Plastic ballpen with metal clip, blue ink.  ",30 x 7,,"ø 1,3 x 13,2 cm",ABS / Metal / AS
4937,Automatic umbrella with eight panels.,160 x 90 ,,ø 102 x 82 cm,Fibreglass / Metal / EVA / PP / Polyester 170T
4938,Foldable umbrella. ,160 x 90,,ø 99 x 34 cm,Aluminium / Fibreglass / EVA / Polyester 190T / Velcro
4939,Automatic opening and closing windproof umbrella. ,150 x 90 ,,ø 90 x 55 cm,Metal / Pongee 190T
4963,Plastic twist action ballpen with black ink. ,40 x 20,,"ø 1,1 x 14 cm",ABS / Chrome
4980,"Stainless steel travel mug, 330ml capacity.",30 x 50,60 x 60,"ø 7 x 16,3 cm",Stainless steel / PP
4990,"Double walled, leak-proof, SS thermos flask (500ml) ",30 x 50,200 x 100,"ø 7,1 x 24 cm",Stainless steel / PP / Silicone
4991,"Tritan, leak-proof, drinking bottle (700ml) ",30 x 50,200 x 100,"ø 7 x 24,5 cm",PP / Silicone / Tritan
5012,Teddy bear in a plush material.,30 x 15 ,,ø 18 x 20 cm,Cotton / Polyester / PVC / PP / Plush
5013,"T-shirt, small",40 x 35,,9 x 21 cm,Cotton
5039,Glass candle holder with Christmas decorations ,n/a,,"ø 5 x 6,3 cm","Glass, Wax"
5076,Toolkit including pocket torch and pocket knife,40 x 12,30 x 10,15 x 10 x 5 cm,Aluminium / Rubber / Stainless steel
5077,Self heating re-usable pad ,40 x 20 ,,"9,6 x 6,5 x 1 cm",PVC / Acetate / Water
5091,Anti stress hard hat ,25 x 15,,"8,4 x 7,2 x 4,7 cm",PU Foam
5137,Notebook in a PU case,90 x 70,,"16,5 x 22,6 x 1,8 cm",Paper / PU
5138,Large notebook in a PU case,120 x 100,,"20 x 27,5 x 1,8 cm",Paper / PU
5139,A6 Spiral notebook ,60 x 40 ,95 x 140,"15 x 13 x 1,3 cm",Metal / Paper / PP 0.7mm
5140,A5 Spiral notebook ,90 x 150,135 x 208,"21 x 17,8 x 1,3 cm",Metal / Paper / PP 0.7mm
5141,A4 Spiral notebook ,250 x 150 ,188 x 286,"29 x 24 x 1,3 cm",Metal / Paper / PP 0.7mm
5157,"Key holder, print n/a",n/a,,"ø 4,5 x 0,7 cm",Iron / Crystal Polymer / SAN
5159,"T-shirt key holder, print n/a",n/a,,"5,5 x 7,6 x 0,7 cm",Iron / Plastic Crystal 1840 / SAN
5188,Three star-shaped candles ,n/a,,"19,2 x 6,6 x 2 cm",Wax
5202,Stainless steel bar knife .,35 x 7,,"12,1 x 2,2 x 1,4 cm",Metal
5210,Olympic ballpen with blue ink.,25 x 15,,"ø 1,2 x 14,2 cm",ABS / ABS / AS / ABS / ABS
5214,Bathroom set ,n/a,,"ø 13,5 x 17 cm",Nylon / Balsa wood / Sisal
5215,Automatic polyester foldable umbrella. ,150 x 90 ,,"ø 84,5 x 54 cm",Fibreglass / Metal / Polyester
5223,Aluminium ballpen with black ink. ,25 x 20,45 x 10 ,"ø 1,2 x 14,2 cm",Aluminium / Iron / PVC / ABS
5229,"Christmas themed, re-usable hot pad ",40 x 25,,ø 8 x 1 cm,"Metal, PVC, Acetate, Water"
5233,Stainless steel drinking bottle,40 x 40 ,,"ø 7 x 22,7 cm",Stainless steel / PP
5235,Seminar bag ,170 x 90,,"40 x 30,5 cm",Polyester 600D
5238,Umbrella with automatic opening.,170 x 130,,"ø 102 x 85,5 cm",Polyester 190T / Steel / Polyester 170T
5242,PVC magnifying glass ,60 x 30,,"8,5 x 5,5 x 0,1 cm",PVC / Vinyl
5247,Auto umbrella ,120 x 120,,ø 96 x 28 cm,Metal / PP / Polyester 190T
5248,Tin case with mints,40 x 25,,"6,3 x 5,2 x 1,9 cm",Tin / PET
5251,Rectangular mint card ,65 x 35,,"8 x 4,8 x 0,6 cm",PP
5260,Re-usable hot pad shaped like a warm water bag,40 x 20,,"16 x 8 x 1,5 cm","Metal, PVC, Acetate, Water"
5263,Automatic storm proof umbrella.,140 x 120,,ø 100 x 86 cm,Fibreglass / Metal / Nylon
5275,Aluminium power bank ,50 x 30,,"12 x 6,5 x 1,1 cm",Aluminium
5288,Automatic storm proof umbrella. ,160 x 140,,"ø 100 x 85,5 cm",Plastic / Metal / Microfibre / Pongee 190T
5293,Foldable frosted sunglasses.,40 x  7,,"14,3 x 4,7 x 3,8 cm",PVC / PC
5300,Three piece car wash set.,60 x 40,,"26,2 x 24,5 x 8,5 cm",PU / Polyester 600D / Microfiber 200g/m2
5307,Plastic ballpen with a rubber tip and black ink,40 x 15,,"ø 1,2 x 11,2 cm",ABS / AS / TPR
5308,Poncho with hood in a matching pouch. ,n/a,,"6,4 x 6,4 x 20 cm",Nylon / PEVA 0.12mm
5313,Poncho with hood,175 x 130,,"113 x 110 x 0,1 cm",PEVA 0.10mm
5339,Soft toy lion.,30 x 15,,12 x 12 x 9 cm,Polyester 100% / Microplush
5341,Plush toy elephant.,30 x 15,,19 x 18 x 13 cm,Polyester 100% / Microplush
5348,Card case with sticky tabs,30 x 40 ,,"10,5 x 6,5 x 0,6 cm",Cardboard / Metal / Paper / Rubber
5350,Gloves for capacitive screens.,30 x 15,,"13,1 x 19,5 x 1,2 cm",95% acrylic/ 5% elasthane
5351,Notebook with sticky notes.,50 x 50,,"8,1 x 14,9 x 1,5 cm",Cardboard / Paper / Steel
5367,Plastic and silicone ankle band with LED light.,15 x 10,15 x 9,"6,5 x 9 x 3 cm",Iron / PP / Silicone / LED / TPU
5368,Aluminium solar charger,50 x 10 ,,"11,7 x 6,1 x 1,2 cm",Aluminium / PET / Monocrystalline
5369,Aluminium solar charger,40 x 20 ,,"9,5 x 4,4 x 1,1 cm",ABS / Aluminium / Monocrystalline
5392,Trolley with four spinner wheels.,50 x 10,,"36,5 x 53 x 23 cm",Aluminium / Plastic / Metal / Nylon / PC/ABS
5393,Trolley with four spinner wheels.,50 x 10,,37 x 57 x 24 cm,ABS / Aluminium / Plastic / Metal / Nylon
5396,Skipping rope.,50 x 10,,"ø 2,7 x 200 cm",Nylon / PP
5399,Screen cleaner and stylus. ,40 x 10 ,,"6,2 x 3,2 x 1,2 cm",ABS / Silicone
5400,Phone stand/earphone splitter.,15 x 7,,"ø 3 x 4,5 cm",ABS / Rubber
5410,Wire bound notebook ,60 x 45,80 x 100,"10 x 14,5 x 0,8 cm",Cardboard / Cotton / Rubber / paper 70 gsm
5411,Folding tripod stool ,200 x 90,,"54,5 x 10 x 6 cm",Iron / Polyester 600D / Polyester 190T
5415,LED Flashlight.,25 x 10,,"ø 2,6 x 10,3 cm",Aluminium / Plastic / LED
5436,ABS bluetooth speaker.,50 x 20,,"19,5 x 16,5 x 16,5 cm",ABS
5437,Plastic twist action ballpen with rubber tip and black ink.,45 x 8,,"ø 1,3 x 13,4 cm",ABS / Microfibre
5438,Booklet with sticky notes and calculator,50 x 20 ,,"8,9 x 6 x 1 cm",Cardboard / Plastic / Paper
